Company,Sector,PE,3Y High,3Y Low,% Assets
1. Aditya Birla Sun Life Arbitrage Fund
Coal India,Energy,7.07,2.16,0.00,2.00
Gujarat Pipavav Port,Services,17.90,2.59,0.00,1.96
KEC International,Engineering,14.04,4.93,1.89,1.94
PNC Infratech,Services,13.70,2.81,1.26,1.83
Tata Steel,Metals,4.79,5.64,0.00,1.82
Titagarh Wagons,FMCG,0.00,5.04,1.33,1.80
Elecon Engineering,Engineering,15.46,4.02,1.54,1.61
430. HDFC Growth Opportunities Fund - Direct Plan
ICICI Bank,Financial,54.53,10.80,5.30,8.04
State Bank of India,Financial,30.54,10.24,7.33,7.38
NTPC,Energy,10.17,8.81,0.00,7.12
Infosys,Technology,17.89,8.74,4.42,6.70
Reliance Industries,Energy,21.30,10.24,2.91,6.23
BPCL,Energy,19.54,8.02,0.27,5.09
ITC,FMCG,23.98,8.15,0.00,4.86
HDFC Bank,Financial,29.02,10.24,2.86,4.50
Indian Hotels,Services,64.89,3.42,0.00,3.42
GAIL,Energy,9.63,4.15,0.00,2.80
Trent,Services,129.07,2.77,0.00,2.74
Prestige Estates Projects,Construction,28.72,2.42,0.00,2.27
Tata Global Beverages,FMCG,42.65,2.26,0.00,2.15
Gujarat State Petronet,Energy,13.73,2.17,0.00,2.06
Apollo Tyres,Automobile,18.47,2.66,0.00,2.05
Max Financial Services,Financial,78.27,2.14,0.00,1.85
NHPC,Energy,13.28,2.03,0.00,1.66
HPCL,Energy,9.39,1.66,0.00,1.59
Info Edge (India),Services,101.41,1.80,0.00,1.58
Tata Chemicals,Chemicals,13.17,1.95,0.00,1.57
Emami,FMCG,48.90,1.60,0.00,1.55
Shriram Transport Finance,Financial,9.49,1.50,0.00,1.50
Mahanagar Gas,Energy,16.18,1.41,0.00,1.41
Indraprastha Gas,Energy,30.96,1.36,0.00,1.36
Larsen & Toubro,Construction,21.94,9.78,0.16,1.32
431. HDFC Growth Opportunities Fund - Regular Plan
ICICI Bank,Financial,54.53,10.80,5.30,8.04
State Bank of India,Financial,30.54,10.24,7.33,7.38
NTPC,Energy,10.17,8.81,0.00,7.12
Infosys,Technology,17.89,8.74,4.42,6.70
Reliance Industries,Energy,21.30,10.24,2.91,6.23
BPCL,Energy,19.54,8.02,0.27,5.09
ITC,FMCG,23.98,8.15,0.00,4.86
HDFC Bank,Financial,29.02,10.24,2.86,4.50
Indian Hotels,Services,64.89,3.42,0.00,3.42
GAIL,Energy,9.63,4.15,0.00,2.80
Trent,Services,129.07,2.77,0.00,2.74
Prestige Estates Projects,Construction,28.72,2.42,0.00,2.27
Tata Global Beverages,FMCG,42.65,2.26,0.00,2.15
Gujarat State Petronet,Energy,13.73,2.17,0.00,2.06
Apollo Tyres,Automobile,18.47,2.66,0.00,2.05
Max Financial Services,Financial,78.27,2.14,0.00,1.85
NHPC,Energy,13.28,2.03,0.00,1.66
HPCL,Energy,9.39,1.66,0.00,1.59
Info Edge (India),Services,101.41,1.80,0.00,1.58
Tata Chemicals,Chemicals,13.17,1.95,0.00,1.57
Emami,FMCG,48.90,1.60,0.00,1.55
Shriram Transport Finance,Financial,9.49,1.50,0.00,1.50
Mahanagar Gas,Energy,16.18,1.41,0.00,1.41
Indraprastha Gas,Energy,30.96,1.36,0.00,1.36
Larsen & Toubro,Construction,21.94,9.78,0.16,1.32
432. HDFC Housing Opportunities Fund Series 1 1140D November 2017 (1) - Direct Plan
ICICI Bank,Financial,54.53,7.54,3.64,7.54
Larsen & Toubro,Construction,21.94,7.48,5.38,7.48
NTPC,Energy,10.17,7.82,1.39,7.20
HDFC Bank,Financial,29.02,6.28,0.00,6.28
State Bank of India,Financial,30.54,7.49,5.28,5.40
HDFC,Financial,34.47,6.53,4.10,4.98
Ambuja Cements,Construction,15.76,5.65,3.14,4.13
Axis Bank,Financial,45.74,4.16,0.00,4.08
Power Grid Corporation,Energy,6.96,3.32,0.88,3.19
Tata Steel,Metals,4.79,5.92,2.98,3.04
BPCL,Energy,19.54,2.39,0.00,2.39
Vedanta,Metals,8.00,2.63,1.70,2.00
Somany Home Innovation,Construction,-,1.93,0.00,1.89
Ashoka Buildcon,Construction,10.55,1.79,0.00,1.79
Petronet LNG,Energy,19.10,1.90,0.00,1.63
Prism Johnson,Construction,28.03,3.36,1.62,1.62
Asian Paints,Chemicals,65.76,1.77,0.00,1.55
Century Textiles & Inds.,Diversified,10.33,3.00,1.44,1.51
Sagar Cements,Construction,23.49,2.24,0.00,1.49
Rites,Construction,15.38,2.32,0.00,1.34
GE Power India,Construction,73.96,1.68,0.00,1.33
Bajaj Electricals,Cons Durable,28.69,1.32,0.00,1.32
Kirloskar Pneumatic,Engineering,18.18,1.62,0.00,1.28
Orient Cement,Construction,17.20,1.70,0.95,1.18
JMC Projects (I),Construction,12.57,1.18,0.72,1.05
433. HDFC Housing Opportunities Fund Series 1 1140D November 2017 (1) - Regular Plan
ICICI Bank,Financial,54.53,7.54,3.64,7.54
Larsen & Toubro,Construction,21.94,7.48,5.38,7.48
NTPC,Energy,10.17,7.82,1.39,7.20
HDFC Bank,Financial,29.02,6.28,0.00,6.28
State Bank of India,Financial,30.54,7.49,5.28,5.40
HDFC,Financial,34.47,6.53,4.10,4.98
Ambuja Cements,Construction,15.76,5.65,3.14,4.13
Axis Bank,Financial,45.74,4.16,0.00,4.08
Power Grid Corporation,Energy,6.96,3.32,0.88,3.19
Tata Steel,Metals,4.79,5.92,2.98,3.04
BPCL,Energy,19.54,2.39,0.00,2.39
Vedanta,Metals,8.00,2.63,1.70,2.00
Somany Home Innovation,Construction,-,1.93,0.00,1.89
Ashoka Buildcon,Construction,10.55,1.79,0.00,1.79
Petronet LNG,Energy,19.10,1.90,0.00,1.63
Prism Johnson,Construction,28.03,3.36,1.62,1.62
Asian Paints,Chemicals,65.76,1.77,0.00,1.55
Century Textiles & Inds.,Diversified,10.33,3.00,1.44,1.51
Sagar Cements,Construction,23.49,2.24,0.00,1.49
Rites,Construction,15.38,2.32,0.00,1.34
GE Power India,Construction,73.96,1.68,0.00,1.33
Bajaj Electricals,Cons Durable,28.69,1.32,0.00,1.32
Kirloskar Pneumatic,Engineering,18.18,1.62,0.00,1.28
Orient Cement,Construction,17.20,1.70,0.95,1.18
JMC Projects (I),Construction,12.57,1.18,0.72,1.05
434. HDFC Hybrid Debt Fund
ICICI Bank,Financial,54.53,2.63,1.90,1.94
State Bank of India,Financial,30.54,2.64,1.56,1.87
Infosys,Technology,17.89,2.31,1.11,1.73
Larsen & Toubro,Construction,21.94,2.17,1.20,1.52
BPCL,Energy,19.54,1.56,0.00,1.21
HDFC Bank,Financial,29.02,1.27,0.00,1.18
Reliance Industries,Energy,21.30,1.09,0.00,1.09
NTPC,Energy,10.17,1.19,0.38,1.05
ITC,FMCG,23.98,0.99,0.00,0.99
Power Grid Corporation,Energy,6.96,1.22,0.47,0.89
Coal India,Energy,7.07,0.83,0.00,0.83
Chambal Fertilisers & Chem.,Chemicals,10.59,0.91,0.00,0.79
Power Finance Corp.,Financial,3.92,0.93,0.00,0.73
Apar Industries,Engineering,13.29,0.97,0.54,0.64
IRB Infrastructure Dev,Construction,3.17,0.76,0.00,0.62
Tata Consultancy Services,Technology,23.92,0.87,0.00,0.60
Axis Bank,Financial,45.74,0.81,0.00,0.60
Tata Chemicals,Chemicals,13.17,0.67,0.00,0.55
Tata Steel,Metals,4.79,0.92,0.29,0.53
HPCL,Energy,9.39,0.54,0.00,0.51
NHPC,Energy,13.28,0.50,0.00,0.46
Vedanta,Metals,8.00,0.61,0.00,0.45
Bank of Baroda,Financial,57.22,0.62,0.40,0.44
REC,Financial,4.63,0.54,0.00,0.42
Cipla,Healthcare,23.67,1.06,0.23,0.41
435. HDFC Hybrid Debt Fund - Direct Plan
ICICI Bank,Financial,54.53,2.63,1.90,1.94
State Bank of India,Financial,30.54,2.64,1.56,1.87
Infosys,Technology,17.89,2.31,1.11,1.73
Larsen & Toubro,Construction,21.94,2.17,1.20,1.52
BPCL,Energy,19.54,1.56,0.00,1.21
HDFC Bank,Financial,29.02,1.27,0.00,1.18
Reliance Industries,Energy,21.30,1.09,0.00,1.09
NTPC,Energy,10.17,1.19,0.38,1.05
ITC,FMCG,23.98,0.99,0.00,0.99
Power Grid Corporation,Energy,6.96,1.22,0.47,0.89
Coal India,Energy,7.07,0.83,0.00,0.83
Chambal Fertilisers & Chem.,Chemicals,10.59,0.91,0.00,0.79
Power Finance Corp.,Financial,3.92,0.93,0.00,0.73
Apar Industries,Engineering,13.29,0.97,0.54,0.64
IRB Infrastructure Dev,Construction,3.17,0.76,0.00,0.62
Tata Consultancy Services,Technology,23.92,0.87,0.00,0.60
Axis Bank,Financial,45.74,0.81,0.00,0.60
Tata Chemicals,Chemicals,13.17,0.67,0.00,0.55
Tata Steel,Metals,4.79,0.92,0.29,0.53
HPCL,Energy,9.39,0.54,0.00,0.51
NHPC,Energy,13.28,0.50,0.00,0.46
Vedanta,Metals,8.00,0.61,0.00,0.45
Bank of Baroda,Financial,57.22,0.62,0.40,0.44
REC,Financial,4.63,0.54,0.00,0.42
Cipla,Healthcare,23.67,1.06,0.23,0.41
436. HDFC Hybrid Equity Fund
HDFC Bank,Financial,29.02,10.26,1.07,8.65
ICICI Bank,Financial,54.53,8.62,2.95,5.70
Infosys,Technology,17.89,9.18,4.21,5.41
HDFC,Financial,34.47,6.23,0.00,4.33
Larsen & Toubro,Construction,21.94,9.69,2.88,3.59
ITC,FMCG,23.98,3.50,0.00,3.10
Reliance Industries,Energy,21.30,2.49,0.00,2.49
Axis Bank,Financial,45.74,3.50,1.60,2.44
Aurobindo Pharma,Healthcare,10.97,2.69,0.00,2.06
State Bank of India,Financial,30.54,9.51,1.62,2.00
Aarti Industries,Chemicals,28.00,1.90,0.00,1.75
Bharat Electronics,Engineering,14.27,4.64,0.96,1.68
UPL,Chemicals,40.97,1.63,0.00,1.59
SKF India,Engineering,31.89,1.54,0.00,1.54
Voltas,Cons Durable,47.68,1.58,0.00,1.52
Power Grid Corporation,Energy,6.96,1.54,0.00,1.46
Indusind Bank,Financial,22.01,1.78,0.00,1.33
HPCL,Energy,9.39,1.15,0.00,1.15
Atul,Chemicals,26.68,1.12,0.00,1.12
Bharti Airtel,Communication,0.00,1.12,0.00,1.12
Indian Hotels,Services,64.89,3.55,0.30,1.04
KEC International,Engineering,14.04,6.41,0.00,1.03
Balkrishna Industries,Automobile,22.10,2.74,0.00,0.97
Cholamandalam Financial Holdings,Financial,130.38,1.10,0.00,0.91
Tata Steel,Metals,4.79,6.06,0.83,0.85
437. HDFC Hybrid Equity Fund - Direct Plan
HDFC Bank,Financial,29.02,10.26,1.07,8.65
ICICI Bank,Financial,54.53,8.62,2.95,5.70
Infosys,Technology,17.89,9.18,4.21,5.41
HDFC,Financial,34.47,6.23,0.00,4.33
Larsen & Toubro,Construction,21.94,9.69,2.88,3.59
ITC,FMCG,23.98,3.50,0.00,3.10
Reliance Industries,Energy,21.30,2.49,0.00,2.49
Axis Bank,Financial,45.74,3.50,1.60,2.44
Aurobindo Pharma,Healthcare,10.97,2.69,0.00,2.06
State Bank of India,Financial,30.54,9.51,1.62,2.00
Aarti Industries,Chemicals,28.00,1.90,0.00,1.75
Bharat Electronics,Engineering,14.27,4.64,0.96,1.68
UPL,Chemicals,40.97,1.63,0.00,1.59
SKF India,Engineering,31.89,1.54,0.00,1.54
Voltas,Cons Durable,47.68,1.58,0.00,1.52
Power Grid Corporation,Energy,6.96,1.54,0.00,1.46
Indusind Bank,Financial,22.01,1.78,0.00,1.33
HPCL,Energy,9.39,1.15,0.00,1.15
Atul,Chemicals,26.68,1.12,0.00,1.12
Bharti Airtel,Communication,0.00,1.12,0.00,1.12
Indian Hotels,Services,64.89,3.55,0.30,1.04
KEC International,Engineering,14.04,6.41,0.00,1.03
Balkrishna Industries,Automobile,22.10,2.74,0.00,0.97
Cholamandalam Financial Holdings,Financial,130.38,1.10,0.00,0.91
Tata Steel,Metals,4.79,6.06,0.83,0.85
438. HDFC Index Fund - Sensex Plan
HDFC Bank,Financial,29.02,13.11,9.80,13.11
Reliance Industries,Energy,21.30,11.36,6.70,10.63
HDFC,Financial,34.47,9.70,8.11,8.55
Infosys,Technology,17.89,8.25,5.80,7.58
ICICI Bank,Financial,54.53,7.11,5.02,7.00
ITC,FMCG,23.98,9.31,5.46,5.58
Tata Consultancy Services,Technology,23.92,6.49,4.00,5.56
Kotak Mahindra Bank,Financial,37.73,4.89,0.00,4.89
Larsen & Toubro,Construction,21.94,5.10,4.15,4.53
Axis Bank,Financial,45.74,3.66,2.64,3.66
Hindustan Unilever,FMCG,69.35,3.57,2.32,3.57
State Bank of India,Financial,30.54,3.75,2.56,2.56
Bajaj Finance,Financial,47.90,2.41,0.00,2.41
Maruti Suzuki India,Automobile,31.85,3.85,1.90,2.25
Indusind Bank,Financial,22.01,2.84,0.00,2.10
Asian Paints,Chemicals,65.76,2.00,1.45,2.00
Bharti Airtel,Communication,0.00,1.86,1.10,1.76
HCL Technologies,Technology,14.96,1.66,0.00,1.48
Mahindra & Mahindra,Automobile,12.54,2.47,1.28,1.32
NTPC,Energy,10.17,1.68,1.19,1.26
Power Grid Corporation,Energy,6.96,1.78,1.07,1.18
Tech Mahindra,Technology,16.19,1.12,0.00,1.11
Sun Pharmaceutical Inds.,Healthcare,32.01,3.14,1.06,1.06
ONGC,Energy,6.78,2.14,0.87,1.04
Bajaj Auto,Automobile,18.44,1.51,0.89,0.96
439. HDFC Index Fund - Sensex Plan - Direct Plan
HDFC Bank,Financial,29.02,13.11,9.80,13.11
Reliance Industries,Energy,21.30,11.36,6.70,10.63
HDFC,Financial,34.47,9.70,8.11,8.55
Infosys,Technology,17.89,8.25,5.80,7.58
ICICI Bank,Financial,54.53,7.11,5.02,7.00
ITC,FMCG,23.98,9.31,5.46,5.58
Tata Consultancy Services,Technology,23.92,6.49,4.00,5.56
Kotak Mahindra Bank,Financial,37.73,4.89,0.00,4.89
Larsen & Toubro,Construction,21.94,5.10,4.15,4.53
Axis Bank,Financial,45.74,3.66,2.64,3.66
Hindustan Unilever,FMCG,69.35,3.57,2.32,3.57
State Bank of India,Financial,30.54,3.75,2.56,2.56
Bajaj Finance,Financial,47.90,2.41,0.00,2.41
Maruti Suzuki India,Automobile,31.85,3.85,1.90,2.25
Indusind Bank,Financial,22.01,2.84,0.00,2.10
Asian Paints,Chemicals,65.76,2.00,1.45,2.00
Bharti Airtel,Communication,0.00,1.86,1.10,1.76
HCL Technologies,Technology,14.96,1.66,0.00,1.48
Mahindra & Mahindra,Automobile,12.54,2.47,1.28,1.32
NTPC,Energy,10.17,1.68,1.19,1.26
Power Grid Corporation,Energy,6.96,1.78,1.07,1.18
Tech Mahindra,Technology,16.19,1.12,0.00,1.11
Sun Pharmaceutical Inds.,Healthcare,32.01,3.14,1.06,1.06
ONGC,Energy,6.78,2.14,0.87,1.04
Bajaj Auto,Automobile,18.44,1.51,0.89,0.96
440. HDFC Index Fund Nifty 50 Plan
HDFC Bank,Financial,29.02,11.28,7.92,11.28
Reliance Industries,Energy,21.30,10.11,5.39,9.69
HDFC,Financial,34.47,8.25,6.53,7.24
Infosys,Technology,17.89,6.85,4.65,6.27
ICICI Bank,Financial,54.53,6.06,4.17,5.95
ITC,FMCG,23.98,7.65,4.67,4.75
Tata Consultancy Services,Technology,23.92,5.36,3.20,4.69
Kotak Mahindra Bank,Financial,37.73,4.67,2.84,4.67
Larsen & Toubro,Construction,21.94,4.25,3.53,3.87
Hindustan Unilever,FMCG,69.35,3.01,1.87,3.01
Axis Bank,Financial,45.74,3.43,2.07,2.94
State Bank of India,Financial,30.54,3.05,2.18,2.21
Bajaj Finance,Financial,47.90,2.04,0.00,2.04
Maruti Suzuki India,Automobile,31.85,3.17,1.61,1.90
Indusind Bank,Financial,22.01,2.37,1.50,1.77
Asian Paints,Chemicals,65.76,1.69,1.24,1.69
Bharti Airtel,Communication,0.00,1.71,0.93,1.48
HCL Technologies,Technology,14.96,1.55,1.20,1.25
Titan Company,Cons Durable,84.02,1.16,0.00,1.13
Mahindra & Mahindra,Automobile,12.54,2.04,1.09,1.11
NTPC,Energy,10.17,1.41,1.02,1.09
Bajaj Finserv,Financial,34.76,1.09,0.00,1.09
Nestle India,FMCG,86.20,1.05,0.00,1.05
Power Grid Corporation,Energy,6.96,1.45,0.90,1.00
Ultratech Cement,Construction,38.39,1.30,0.85,0.96
441. HDFC Index Fund Nifty 50 Plan - Direct Plan
HDFC Bank,Financial,29.02,11.28,7.92,11.28
Reliance Industries,Energy,21.30,10.11,5.39,9.69
HDFC,Financial,34.47,8.25,6.53,7.24
Infosys,Technology,17.89,6.85,4.65,6.27
ICICI Bank,Financial,54.53,6.06,4.17,5.95
ITC,FMCG,23.98,7.65,4.67,4.75
Tata Consultancy Services,Technology,23.92,5.36,3.20,4.69
Kotak Mahindra Bank,Financial,37.73,4.67,2.84,4.67
Larsen & Toubro,Construction,21.94,4.25,3.53,3.87
Hindustan Unilever,FMCG,69.35,3.01,1.87,3.01
Axis Bank,Financial,45.74,3.43,2.07,2.94
State Bank of India,Financial,30.54,3.05,2.18,2.21
Bajaj Finance,Financial,47.90,2.04,0.00,2.04
Maruti Suzuki India,Automobile,31.85,3.17,1.61,1.90
Indusind Bank,Financial,22.01,2.37,1.50,1.77
Asian Paints,Chemicals,65.76,1.69,1.24,1.69
Bharti Airtel,Communication,0.00,1.71,0.93,1.48
HCL Technologies,Technology,14.96,1.55,1.20,1.25
Titan Company,Cons Durable,84.02,1.16,0.00,1.13
Mahindra & Mahindra,Automobile,12.54,2.04,1.09,1.11
NTPC,Energy,10.17,1.41,1.02,1.09
Bajaj Finserv,Financial,34.76,1.09,0.00,1.09
Nestle India,FMCG,86.20,1.05,0.00,1.05
Power Grid Corporation,Energy,6.96,1.45,0.90,1.00
Ultratech Cement,Construction,38.39,1.30,0.85,0.96
442. HDFC Infrastructure Fund
Larsen & Toubro,Construction,21.94,10.40,7.62,10.01
ICICI Bank,Financial,54.53,10.04,6.52,9.90
State Bank of India,Financial,30.54,10.15,8.21,8.21
BPCL,Energy,19.54,6.18,0.00,6.18
CESC,Energy,10.88,6.30,2.68,5.79
JMC Projects (I),Construction,12.57,5.65,2.62,4.66
NTPC,Energy,10.17,4.85,0.00,4.47
Bank of Baroda,Financial,57.22,5.79,3.03,3.45
Centum Electronics,Engineering,11.03,3.44,1.92,3.10
Texmaco Rail & Engineering,Engineering,15.83,3.81,1.97,2.93
Coal India,Energy,7.07,3.09,0.00,2.84
REC,Financial,4.63,3.22,0.00,2.62
BEML,Engineering,31.33,2.70,1.37,2.62
Gujarat Pipavav Port,Services,17.90,2.28,0.00,2.22
Hindustan Construction,Construction,0.00,4.47,1.45,2.20
Dilip Buildcon,Construction,8.78,5.26,1.25,2.16
Dynamatic Tech.,Automobile,23.68,2.99,1.63,2.14
Premier Explosives,Chemicals,15.75,3.08,0.00,2.06
Power Finance Corp.,Financial,3.92,2.33,0.00,2.04
Canara Bank,Financial,36.56,2.61,1.75,1.96
J Kumar Infraprojects,Construction,6.69,2.79,0.44,1.93
Gujarat State Petronet,Energy,13.73,2.90,0.00,1.84
Siemens,Engineering,58.60,5.09,0.98,1.79
Ashoka Buildcon,Construction,10.55,1.93,0.00,1.72
Vedanta,Metals,8.00,2.17,1.12,1.66
443. HDFC Infrastructure Fund - Direct Plan
Larsen & Toubro,Construction,21.94,10.40,7.62,10.01
ICICI Bank,Financial,54.53,10.04,6.52,9.90
State Bank of India,Financial,30.54,10.15,8.21,8.21
BPCL,Energy,19.54,6.18,0.00,6.18
CESC,Energy,10.88,6.30,2.68,5.79
JMC Projects (I),Construction,12.57,5.65,2.62,4.66
NTPC,Energy,10.17,4.85,0.00,4.47
Bank of Baroda,Financial,57.22,5.79,3.03,3.45
Centum Electronics,Engineering,11.03,3.44,1.92,3.10
Texmaco Rail & Engineering,Engineering,15.83,3.81,1.97,2.93
Coal India,Energy,7.07,3.09,0.00,2.84
REC,Financial,4.63,3.22,0.00,2.62
BEML,Engineering,31.33,2.70,1.37,2.62
Gujarat Pipavav Port,Services,17.90,2.28,0.00,2.22
Hindustan Construction,Construction,0.00,4.47,1.45,2.20
Dilip Buildcon,Construction,8.78,5.26,1.25,2.16
Dynamatic Tech.,Automobile,23.68,2.99,1.63,2.14
Premier Explosives,Chemicals,15.75,3.08,0.00,2.06
Power Finance Corp.,Financial,3.92,2.33,0.00,2.04
Canara Bank,Financial,36.56,2.61,1.75,1.96
J Kumar Infraprojects,Construction,6.69,2.79,0.44,1.93
Gujarat State Petronet,Energy,13.73,2.90,0.00,1.84
Siemens,Engineering,58.60,5.09,0.98,1.79
Ashoka Buildcon,Construction,10.55,1.93,0.00,1.72
Vedanta,Metals,8.00,2.17,1.12,1.66
444. HDFC Long Term Advantage Fund
ICICI Bank,Financial,54.53,9.94,5.89,9.85
HDFC Bank,Financial,29.02,10.31,5.41,9.83
Reliance Industries,Energy,21.30,9.91,5.36,9.70
Infosys,Technology,17.89,8.99,4.50,8.52
Larsen & Toubro,Construction,21.94,6.52,4.47,6.52
HDFC,Financial,34.47,6.58,4.13,5.76
ITC,FMCG,23.98,5.82,2.66,5.34
State Bank of India,Financial,30.54,6.47,4.03,5.12
BPCL,Energy,19.54,4.38,2.39,3.42
Blue Star,Cons Durable,47.98,3.67,2.38,2.99
Vesuvius India,Construction,23.25,4.54,2.94,2.99
UPL,Chemicals,40.97,2.83,0.00,2.77
Carborundum Universal,Metals,23.67,3.40,2.42,2.69
AIA Engineering,Metals,29.68,3.62,2.22,2.60
Power Grid Corporation,Energy,6.96,2.42,1.73,2.17
Aurobindo Pharma,Healthcare,10.97,2.80,0.00,2.14
Oriental Carbon & Chemicals,Chemicals,12.48,2.25,1.12,1.93
Redington India,Technology,8.94,2.41,0.99,1.67
Hexaware Technologies,Technology,19.03,1.53,0.00,1.38
Bharti Airtel,Communication,0.00,1.37,0.82,1.37
HDFC Sensex ETF-D,-,-,-,-,1.24
Bank of Baroda,Financial,57.22,2.17,1.09,1.09
Cholamandalam Financial Holdings,Financial,130.38,1.49,0.00,1.04
Tata Steel,Metals,4.79,1.37,0.91,0.91
VST Tillers Tractors,Engineering,25.11,1.92,0.75,0.85
445. HDFC Long Term Advantage Fund - Direct Plan
ICICI Bank,Financial,54.53,9.94,5.89,9.85
HDFC Bank,Financial,29.02,10.31,5.41,9.83
Reliance Industries,Energy,21.30,9.91,5.36,9.70
Infosys,Technology,17.89,8.99,4.50,8.52
Larsen & Toubro,Construction,21.94,6.52,4.47,6.52
HDFC,Financial,34.47,6.58,4.13,5.76
ITC,FMCG,23.98,5.82,2.66,5.34
State Bank of India,Financial,30.54,6.47,4.03,5.12
BPCL,Energy,19.54,4.38,2.39,3.42
Blue Star,Cons Durable,47.98,3.67,2.38,2.99
Vesuvius India,Construction,23.25,4.54,2.94,2.99
UPL,Chemicals,40.97,2.83,0.00,2.77
Carborundum Universal,Metals,23.67,3.40,2.42,2.69
AIA Engineering,Metals,29.68,3.62,2.22,2.60
Power Grid Corporation,Energy,6.96,2.42,1.73,2.17
Aurobindo Pharma,Healthcare,10.97,2.80,0.00,2.14
Oriental Carbon & Chemicals,Chemicals,12.48,2.25,1.12,1.93
Redington India,Technology,8.94,2.41,0.99,1.67
Hexaware Technologies,Technology,19.03,1.53,0.00,1.38
Bharti Airtel,Communication,0.00,1.37,0.82,1.37
HDFC Sensex ETF-D,-,-,-,-,1.24
Bank of Baroda,Financial,57.22,2.17,1.09,1.09
Cholamandalam Financial Holdings,Financial,130.38,1.49,0.00,1.04
Tata Steel,Metals,4.79,1.37,0.91,0.91
VST Tillers Tractors,Engineering,25.11,1.92,0.75,0.85
446. HDFC Mid-Cap Opportunities Fund
Cholamandalam Invest. & Fin.,Financial,18.60,4.54,1.60,4.54
Aarti Industries,Chemicals,28.00,3.84,0.00,3.47
Voltas,Cons Durable,47.68,3.43,2.28,3.29
City Union Bank,Financial,21.64,3.28,0.18,3.28
Sundram Fasteners,Engineering,22.88,4.51,2.13,3.24
Indian Hotels,Services,64.89,3.02,1.18,3.02
Balkrishna Industries,Automobile,22.10,4.36,1.85,2.95
Trent,Services,129.07,2.78,1.42,2.73
Torrent Pharmaceuticals,Healthcare,58.13,3.08,1.50,2.57
Hexaware Technologies,Technology,19.03,3.02,1.02,2.40
Crompton Greaves Consumer Electricals,Cons Durable,39.74,2.15,0.00,2.15
Tata Chemicals,Chemicals,13.17,2.65,0.00,2.01
RBL Bank,Financial,13.35,3.03,0.00,1.96
AIA Engineering,Metals,29.68,2.20,0.72,1.96
Whirlpool,Cons Durable,64.25,1.95,0.57,1.95
SKF India,Engineering,31.89,1.95,1.33,1.88
Atul,Chemicals,26.68,1.86,0.80,1.86
VST Industries,FMCG,25.46,2.20,1.34,1.79
Max Financial Services,Financial,78.27,1.97,0.79,1.77
Exide Industries,Engineering,17.81,2.68,0.90,1.75
Bharat Electronics,Engineering,14.27,1.77,0.00,1.72
Federal Bank,Financial,10.98,2.18,1.40,1.65
Cholamandalam Financial Holdings,Financial,130.38,3.39,0.00,1.65
Supreme Industries,Chemicals,38.16,1.63,1.10,1.63
Divi's Laboratories,Healthcare,34.64,2.01,0.74,1.62
447. HDFC Mid-Cap Opportunities Fund - Direct Plan
Cholamandalam Invest. & Fin.,Financial,18.60,4.54,1.60,4.54
Aarti Industries,Chemicals,28.00,3.84,0.00,3.47
Voltas,Cons Durable,47.68,3.43,2.28,3.29
City Union Bank,Financial,21.64,3.28,0.18,3.28
Sundram Fasteners,Engineering,22.88,4.51,2.13,3.24
Indian Hotels,Services,64.89,3.02,1.18,3.02
Balkrishna Industries,Automobile,22.10,4.36,1.85,2.95
Trent,Services,129.07,2.78,1.42,2.73
Torrent Pharmaceuticals,Healthcare,58.13,3.08,1.50,2.57
Hexaware Technologies,Technology,19.03,3.02,1.02,2.40
Crompton Greaves Consumer Electricals,Cons Durable,39.74,2.15,0.00,2.15
Tata Chemicals,Chemicals,13.17,2.65,0.00,2.01
RBL Bank,Financial,13.35,3.03,0.00,1.96
AIA Engineering,Metals,29.68,2.20,0.72,1.96
Whirlpool,Cons Durable,64.25,1.95,0.57,1.95
SKF India,Engineering,31.89,1.95,1.33,1.88
Atul,Chemicals,26.68,1.86,0.80,1.86
VST Industries,FMCG,25.46,2.20,1.34,1.79
Max Financial Services,Financial,78.27,1.97,0.79,1.77
Exide Industries,Engineering,17.81,2.68,0.90,1.75
Bharat Electronics,Engineering,14.27,1.77,0.00,1.72
Federal Bank,Financial,10.98,2.18,1.40,1.65
Cholamandalam Financial Holdings,Financial,130.38,3.39,0.00,1.65
Supreme Industries,Chemicals,38.16,1.63,1.10,1.63
Divi's Laboratories,Healthcare,34.64,2.01,0.74,1.62
448. HDFC Multi Asset Fund
HDFC Gold ETF,-,-,-,-,7.40
HDFC Bank,Financial,29.02,8.54,0.00,7.25
Reliance Industries,Energy,21.30,5.23,0.00,5.23
Infosys,Technology,17.89,4.62,0.80,4.24
HDFC,Financial,34.47,3.82,0.00,3.38
ICICI Bank,Financial,54.53,3.91,0.00,3.36
Larsen & Toubro,Construction,21.94,3.75,0.00,3.27
State Bank of India,Financial,30.54,4.44,1.16,2.86
NIIT Technologies,Technology,22.42,3.05,0.47,2.59
ITC,FMCG,23.98,2.44,0.00,2.29
Bajaj Electricals,Cons Durable,28.69,2.37,0.00,2.28
Oriental Carbon & Chemicals,Chemicals,12.48,2.90,0.00,2.04
Indiamart Intermesh,Services,295.78,1.98,0.00,1.98
Redington India,Technology,8.94,2.08,0.00,1.96
